Kreis	Gemeinde	Typ	Hersteller	Nabenhöhe	Rotordurchmesser	Schallleistung	Leistung	Leistungsbezug	Ostwert	Nordwert	Genehmigt_am	Inbetriebnahme	Status	BST_Nr	ANL_Nr	Datendatum	Datenquelle	Status Art	Leistungseinheit	UTM Zone	Laengengrad_Dezimal	Breitengrad_Dezimal	Laengengrad	Breitenengrad
Nordfriesland	Galmsbüll	Nordex N 149-5.X	Nordex	104,7	149,1		5700	kW Nennleist. Rotor.	484582	6069023			im Gen.Verf.	54165000006	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.768192978725175	8.76035462420337	54:46:5.5	8:45:37.3
Nordfriesland	Galmsbüll	REpower 3,3 M SN R 300003	REpower	80	104	106,6	3300	kW Nennleist. Rotor.	484596	6068952	30072008	26032009	in Betrieb	54165312259	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.76755535348329	8.760575993956595	54:46:3.2	8:45:38.1
Nordfriesland	Galmsbüll	REpower 3,3 M SN R 300005	REpower	80	104	106,6	3300	kW Nennleist. Rotor.	484634	6068595	30072008	8102010	in Betrieb	54165312259	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.76434826869563	8.761185512374507	54:45:51.7	8:45:40.3
Nordfriesland	Galmsbüll	REpower 3,3 M SN R 300004	REpower	80	104	106,2	3300	kW Nennleist. Rotor.	484333	6068721	30072008	3112009	in Betrieb	54165312259	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.76547129241314	8.756500695379488	54:45:55.7	8:45:23.4
Nordfriesland	Galmsbüll	Enercon E-82 2 MW	Enercon	78,3	103,6	82	2000	kW Nennleist. Rotor.	486021	6071183	30032006	30042007	in Betrieb	54165312260	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.787646342937656	8.78261707221009	54:47:15.5	8:46:57.4
Nordfriesland	Galmsbüll	Enercon E-82 2 MW	Enercon	78,3	82	103,6	2000	kW Nennleist. Rotor.	486282	6071137	30032006	30042007	in Betrieb	54165312260	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.78724015870741	8.786677943554425	54:47:14.1	8:47:12.0
Nordfriesland	Galmsbüll	Siemens SWT-3.6-107	Siemens	80	107	105,6	3600	kW Nennleist. Rotor.	481363	6070248	28022006	3122006	in Betrieb	54165312262	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.77909246795127	8.71024298843453	54:46:44.7	8:42:36.9
Nordfriesland	Galmsbüll	Siemens SWT-3.6-107	Siemens	80	107	105,6	3600	kW Nennleist. Rotor.	481224	6070539	28022006	27112006	in Betrieb	54165312262	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.781702397750244	8.708063097480792	54:46:54.1	8:42:29.0
Nordfriesland	Galmsbüll	Siemens SWT-3.6-107	Siemens	80	107	103,5	3600	kW Nennleist. Rotor.	481084	6070825	28022006	28122006	in Betrieb	54165312262	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.78426731610578	8.705867702229675	54:47:3.4	8:42:21.1
Nordfriesland	Galmsbüll	Siemens SWT-3.6-107	Siemens	80	107	105,6	3600	kW Nennleist. Rotor.	480879	6070296	28022006	29122006	in Betrieb	54165312262	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.779505622949486	8.702714991694139	54:46:46.2	8:42:9.8
Nordfriesland	Galmsbüll	Siemens SWT-3.6-107	Siemens	80	107	105,6	3600	kW Nennleist. Rotor.	480739	6070585	28022006	27122006	in Betrieb	54165312262	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.782097405070196	8.700519178692717	54:46:55.6	8:42:1.9
Nordfriesland	Galmsbüll	Siemens SWT-3.6-107	Siemens	80	107	105,6	3600	kW Nennleist. Rotor.	480551	6070845	28022006	19122006	in Betrieb	54165312262	0006	3012023	LLUR SH, Abtl. 7	aktiv		32	54.78442667623164	8.697578661870752	54:47:3.9	8:41:51.3
Nordfriesland	Galmsbüll	Siemens SWT-3.6-107	Siemens	80	107	105,6	3600	kW Nennleist. Rotor.	480412	6071136	28022006	12122006	in Betrieb	54165312262	0007	3012023	LLUR SH, Abtl. 7	aktiv		32	54.78703637479432	8.695397668099593	54:47:13.3	8:41:43.4
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133	Schallleistungspegel 	4800	kW Nennleist. Rotor.	480568	6070930			im Gen.Verf.	54165312262	0011	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.78519119716862	8.697837303851369	54:47:6.7	8:41:52.2
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133	Schallleistungspegel 	4800	kW Nennleist. Rotor.	480798	6070500			im Gen.Verf.	54165312262	0012	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.78133580267048	8.701442156067023	54:46:52.8	8:42:5.2
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133	Schallleistungspegel 	4800	kW Nennleist. Rotor.	480968	6070150			im Gen.Verf.	54165312262	0013	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.77819695721068	8.704108281045032	54:46:41.5	8:42:14.8
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133	Schallleistungspegel 	4800	kW Nennleist. Rotor.	481054	6070797			im Gen.Verf.	54165312262	0014	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.784014559015226	8.705403056216568	54:47:2.5	8:42:19.5
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133		4800	kW Nennleist. Rotor.	481224	6070445			im Gen.Verf.	54165312262	0015	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.78085765449973	8.708069181177052	54:46:51.1	8:42:29.0
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133	Schallleistungspegel 	4800	kW Nennleist. Rotor.	481411	6070958			im Gen.Verf.	54165312262	0016	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.785474755897646	8.71094375687926	54:47:7.7	8:42:39.4
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133	Schallleistungspegel 	4800	kW Nennleist. Rotor.	481615	6070569			im Gen.Verf.	54165312262	0017	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.78198647113993	8.714140538629898	54:46:55.2	8:42:50.9
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133		4800	kW Nennleist. Rotor.	481583	6071294			im Gen.Verf.	54165312262	0018	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.78850060386164	8.71359695680895	54:47:18.6	8:42:48.9
Nordfriesland	Galmsbüll	Nordex N133-4.8	Nordex	"110	"	133	Schallleistungspegel 	4800	kW Nennleist. Rotor.	481801	6070927			im Gen.Verf.	54165312262	0019	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.78521046474265	8.717010062125444	54:47:6.8	8:43:1.2
Nordfriesland	Galmsbüll	Siemens SWT-2.3-93	Siemens	80	93	104,9/103,0	2300	kW Nennleist. Rotor.	483114	6072655	17072006	30042007	in Betrieb	54165312263	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.80078526650432	8.737325987101647	54:48:2.8	8:44:14.4
Nordfriesland	Galmsbüll	Siemens SWT-2.3-93	Siemens	80	93	103	2300	kW Nennleist. Rotor.	483073	6072392	17072006	30042007	in Betrieb	54165312263	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.7984204021846	8.736703572307839	54:47:54.3	8:44:12.1
Nordfriesland	Galmsbüll	Siemens SWT-2.3-93	Siemens	80	93	104,9/103,0	2300	kW Nennleist. Rotor.	483420	6072421	17072006	30042007	in Betrieb	54165312263	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.798692604044966	8.742099374061914	54:47:55.3	8:44:31.6
Nordfriesland	Galmsbüll	Siemens SWT-2.3-93	Siemens	80	93	103	2300	kW Nennleist. Rotor.	483644	6072240	17072006	30042007	in Betrieb	54165312263	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.797073377395456	8.745593853368431	54:47:49.5	8:44:44.1
Nordfriesland	Galmsbüll	Siemens SWT-2.3-93	Siemens	80	93	103	2300	kW Nennleist. Rotor.	483662	6072570	17072006	30042007	in Betrieb	54165312263	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.80003955280712	8.745855223459738	54:48:0.1	8:44:45.1
Nordfriesland	Galmsbüll	Siemens SWT-2.3-93	Siemens	80	93	104,9/103,0	2300	kW Nennleist. Rotor.	483887	6072396	17072006	30042007	in Betrieb	54165312263	0006	3012023	LLUR SH, Abtl. 7	aktiv		32	54.79848315691314	8.749364834782382	54:47:54.5	8:44:57.7
Nordfriesland	Galmsbüll	Siemens SWT-2.3-93	Siemens	80	93	104,9/103,0	2300	kW Nennleist. Rotor.	483834	6072041	17072006	30042007	in Betrieb	54165312263	0007	3012023	LLUR SH, Abtl. 7	aktiv		32	54.79529119541293	8.748560237923856	54:47:43.0	8:44:54.8
Nordfriesland	Galmsbüll	Enercon E-82 2 MW	Enercon	78,3	82	104,3	2000	kW Nennleist. Rotor.	486162	6069058	31032006	30042007	in Betrieb	54165312268	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.768553538133375	8.784911041333757	54:46:6.8	8:47:5.7
Nordfriesland	Galmsbüll	Enercon E-82 2 MW	Enercon	78,3	82	105	3000	kW Nennleist. Rotor.	486211	6068673	31032006	30042007	in Betrieb	54165312268	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.765095004332096	8.785690942677759	54:45:54.3	8:47:8.5
Nordfriesland	Galmsbüll	Siemens SWT-3.6-120	Siemens	90	120	108	3600	kW Nennleist. Rotor.	481482	6069977	24102011	31122011	in Betrieb	54165312272	0008	3012023	LLUR SH, Abtl. 7	aktiv		32	54.77666149299578	8.712110398272586	54:46:36.0	8:42:43.6
Nordfriesland	Galmsbüll	Siemens SWT-3.6-120	Siemens	89,5	120,0	106,0/102,0 dB(A)	3600	kW Nennleist. Rotor.	482667	6072288	6092013	25102014	in Betrieb	54165312274	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.79747192855125	8.730394612466993	54:47:50.9	8:43:49.4
Nordfriesland	Galmsbüll	Siemens SWT-3.6-120	Siemens	89,5	120,0	106,0/103,0 dB(A)	3600	kW Nennleist. Rotor.	482730	6072681	6092013	10112014	in Betrieb	54165312274	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.801005843688785	8.73135111035128	54:48:3.6	8:43:52.9
Nordfriesland	Galmsbüll	Siemens SWT-3.6-120	Siemens	89,5	120,0	106,0/106,0 dB(A)	3600	kW Nennleist. Rotor.	482999	6072976	6092013	19112014	in Betrieb	54165312274	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.803666086710955	8.735518264063053	54:48:13.2	8:44:7.9
Nordfriesland	Galmsbüll	Siemens SWT-3.6-120	Siemens	89,5	120,0	106,0/104,0 dB(A)	3600	kW Nennleist. Rotor.	483434	6072912	6092013	24112014	in Betrieb	54165312274	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.80310550038998	8.742289069302382	54:48:11.2	8:44:32.2
Nordfriesland	Galmsbüll	Siemens SWT-3.6-120	Siemens	89,5	120,0	104,0 dB(A)	3600	kW Nennleist. Rotor.	484369	6072374	6092013	19112014	in Betrieb	54165312274	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.7983007023246	8.756863378891747	54:47:53.9	8:45:24.7
Nordfriesland	Galmsbüll	Siemens SWT-3.6-120	Siemens	89,5	120,0	106,0/106,0	3600	kW Nennleist. Rotor.	484373	6071930	6092013	15112014	in Betrieb	54165312274	0006	3012023	LLUR SH, Abtl. 7	aktiv		32	54.79431075713322	8.756949535910111	54:47:39.5	8:45:25.0
Nordfriesland	Emmelsbüll-Horsbüll	Senvion 3.4 M	Senvion	93	114	105,2 dB(A)	3400	kW Nennleist. Rotor.	480897	6076782	31032016	15112016	in Betrieb	54166000002	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.83779330034414	8.702567036071574	54:50:16.1	8:42:9.2
Nordfriesland	Emmelsbüll-Horsbüll	Senvion 3.4 M	Senvion	93	114	105,2 dB(A)	3400	kW Nennleist. Rotor.	480616	6076576	31032016	15112016	in Betrieb	54166000002	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.83593127746457	8.698205755430505	54:50:9.4	8:41:53.5
Nordfriesland	Emmelsbüll-Horsbüll	Senvion 3.4	Senvion	93	114	105,2 dB(A)	3400	kW Nennleist. Rotor.	480920	6076364	31032016	15112016	in Betrieb	54166000002	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.834037801288964	8.702952723682357	54:50:2.5	8:42:10.6
Nordfriesland	Emmelsbüll-Horsbüll	Nordex N100/3300	Nordex	75	100	107,0/105,5	3300	kW Nennleist. Rotor.	478745	6076380			im Gen.Verf.	54166000003	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.834094024165616	8.669090622364964	54:50:2.7	8:40:8.7
Nordfriesland	Emmelsbüll-Horsbüll	Nordex N100/3300	Nordex	100	100	107,0/105,0	3300	kW Nennleist. Rotor.	478843	6076638			im Gen.Verf.	54166000003	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.836416694279585	8.6705974334378	54:50:11.1	8:40:14.2
Nordfriesland	Emmelsbüll-Horsbüll	Nordex N100/3300	Nordex	75	100	107,0/105,5	3300	kW Nennleist. Rotor.	478986	6076877			im Gen.Verf.	54166000003	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.83857049125601	8.67280645035689	54:50:18.9	8:40:22.1
Nordfriesland	Emmelsbüll-Horsbüll	REpower MM 82	REpower	59	82	99,5	2000	kW Nennleist. Rotor.	477677	6077310	8062011	21122013	in Betrieb	54166335813	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.842405013416375	8.652391938648249	54:50:32.7	8:39:8.6
Nordfriesland	Emmelsbüll-Horsbüll	REpower MM 82	REpower	65	82	104,5	2000	kW Nennleist. Rotor.	478357	6074486	28082008	17042009	in Betrieb	54166335818	0011	3012023	LLUR SH, Abtl. 7	aktiv		32	54.81705693190851	8.663191826684262	54:49:1.4	8:39:47.5
Nordfriesland	Emmelsbüll-Horsbüll	REpower MM 82	REpower	65	82	104,5	2000	kW Nennleist. Rotor.	478173	6074173	28082008	17042009	in Betrieb	54166335818	0012	3012023	LLUR SH, Abtl. 7	aktiv		32	54.814236167320665	8.660352075125898	54:48:51.3	8:39:37.3
Nordfriesland	Emmelsbüll-Horsbüll	REpower MM 82	REpower	65	82	104,5	2000	kW Nennleist. Rotor.	478275	6073841	28082008	17042009	in Betrieb	54166335818	0013	3012023	LLUR SH, Abtl. 7	aktiv		32	54.81125706544449	8.661964167067529	54:48:40.5	8:39:43.1
Nordfriesland	Emmelsbüll-Horsbüll	REpower MM 82	REpower	59	82	100	2000	kW Nennleist. Rotor.	477675	6077085	26062006	31122006	in Betrieb	54166335821	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.84038296357371	8.652378174639928	54:50:25.4	8:39:8.6
Nordfriesland	Emmelsbüll-Horsbüll	Enercon E-70/E4	Enercon	64	71	104,5	2300	kW Nennleist. Rotor.	478409	6072782	26022010	11032010	in Betrieb	54166335822	0011	3012023	LLUR SH, Abtl. 7	aktiv		32	54.80174609222568	8.664128072206909	54:48:6.3	8:39:50.9
Nordfriesland	Emmelsbüll-Horsbüll	Enercon E-70/E4	Enercon	64	71	104,5	2300	kW Nennleist. Rotor.	478859	6072621	26022010	11032010	in Betrieb	54166335822	0012	3012023	LLUR SH, Abtl. 7	aktiv		32	54.8003184245029	8.671139937943826	54:48:1.1	8:40:16.1
Nordfriesland	Emmelsbüll-Horsbüll	Repower MM 82	REpower	59	82	98,1	2000	kW Nennleist. Rotor.	477602	6077521	16022007	31122007	in Betrieb	54166335823	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.844297813654045	8.651207729052242	54:50:39.5	8:39:4.3
Nordfriesland	Emmelsbüll-Horsbüll	Repower MM 82	REpower	59	82	98,6	2000	kW Nennleist. Rotor.	477920	6077485	16022007	31122007	in Betrieb	54166335823	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.84398842236362	8.6561624264182	54:50:38.4	8:39:22.2
Nordfriesland	Emmelsbüll-Horsbüll	REpower 3.4 M 104	REpower	98	104	106,5/104,9dB(A)	3400	kW Nennleist. Rotor.	483101	6074213	21012014	10102014	in Betrieb	54166900009	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.814785971522035	8.737032862625599	54:48:53.2	8:44:13.3
Nordfriesland	Emmelsbüll-Horsbüll	REpower 3.4 M 104	REpower	98	104	106,5/105,6 dB(A)	3400	kW Nennleist. Rotor.	483002	6074830	21012014	3112014	in Betrieb	54166900009	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.820327354924245	8.735456099354506	54:49:13.2	8:44:7.6
Nordfriesland	Emmelsbüll-Horsbüll	REpower 3.4 M 104	REpower	98	104	106,5/104,0	3400	kW Nennleist. Rotor.	483316	6074888	21012014	14112014	in Betrieb	54166900009	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.82085912818767	8.740339555770037	54:49:15.1	8:44:25.2
Nordfriesland	Emmelsbüll-Horsbüll	REpower 3.4 M 104	REpower	98	104	106,5/104,4dB(A)	3400	kW Nennleist. Rotor.	483376	6074560	21012014	21102014	in Betrieb	54166900009	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.81791351755993	8.74129219100492	54:49:4.5	8:44:28.7
Nordfriesland	Emmelsbüll-Horsbüll	REpower 3.4 M 104	REpower	98	104	106,5/104,0 dB(A)	3400	kW Nennleist. Rotor.	483647	6074371	21012014	26092014	in Betrieb	54166900009	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.816223963675505	8.745520206977268	54:48:58.4	8:44:43.9
Nordfriesland	Emmelsbüll-Horsbüll	REpower 3.4 M 104	REpower	98	104	106,5/105,6 dB(A)	3400	kW Nennleist. Rotor.	483965	6074221	21012014	26092014	in Betrieb	54166900009	0006	3012023	LLUR SH, Abtl. 7	aktiv		32	54.81488624511248	8.7504770698694	54:48:53.6	8:45:1.7
Nordfriesland	Emmelsbüll-Horsbüll	Senvion 3.2 M 114 VG	Senvion	93	114	101,0	3200	kW Nennleist. Rotor.	484212	6073735	28042015	30122015	in Betrieb	54166900009	0007	3012023	LLUR SH, Abtl. 7	aktiv		32	54.810526588772234	8.754347132401131	54:48:37.9	8:45:15.6
Nordfriesland	Emmelsbüll-Horsbüll	Senvion 3.4 M 104	Senvion	98	104	105,5/100,2	3400	kW Nennleist. Rotor.	483103	6074575	16122016	30062017	in Betrieb	54166900009	0008	3012023	LLUR SH, Abtl. 7	aktiv		32	54.81803918813579	8.737042854636396	54:49:4.9	8:44:13.4
Nordfriesland	Emmelsbüll-Horsbüll	Nordex N117/3600	Nordex	91	117	"HZ /dB(A) | 63/77,7 | 125/84,9 | 250/88,1 | 500/88,3 | 1000/89,5 | 2000/91,6 | 4000/87,8 | 8000/--- | SLP=96,7 dB(A)	"	3600	kW Nennleist. Rotor.	484293	6074312	7052020	15092021	in Betrieb	54166900009	0009	3012023	LLUR SH, Abtl. 7	aktiv		32	54.81571441126822	8.755576135402594	54:48:56.6	8:45:20.1
Nordfriesland	Enge-Sande	Siemens SWT-3.6-130	Siemens	115	130	106,5/105,0	3600	kW Nennleist. Rotor.	501448	6063378	29122016	30062017	in Betrieb	54167161431	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.717697074985985	9.022478582793228	54:43:3.7	9:1:20.9
Nordfriesland	Enge-Sande	Siemens SWT-3.6-130	Siemens	115	130	106,5/101,9	3600	kW Nennleist. Rotor.	501885	6063507	29122016	30062017	in Betrieb	54167161431	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.71885492978924	9.029263353793814	54:43:7.9	9:1:45.3
Nordfriesland	Enge-Sande	Siemens SWT-3.2-113	Siemens	93,5	113	"Oktavpegel: HZ /dB(A) | 63/91,0 | 125/92,2 | 250/91,5 | 500/92,1 | 1000/93,7 | 2000/92,8 | 4000/89,4 | 8000/80,5 | LSP=100,5dB(A)
HZ /dB(A) | 63/82,7 | 125/85,1 | 250/86,1 | 500/88,6 | 1000/92,9 | 2000/93,1 | 4000/91,0 | SLP=98,4 dB(A)	gemessen"	3300	kW Nennleist. Rotor.	503787	6062804	5082019	21012021	in Betrieb	54167161433	0009	3012023	LLUR SH, Abtl. 7	aktiv		32	54.7125264590985	9.058781468463211	54:42:45.1	9:3:31.6
Nordfriesland	Enge-Sande	Siemens SWT-3.2-113	Siemens	93,5	113	"HZ /dB(A) | 63/90,9 | 125/92,9 | 250/93,4 | 500/94,0 | 1000/95,6 | 2000/94,7 | 4000/91,3 | 8000/82,4 | SLP=102,0 dB(A)
HZ /dB(A) | 63/84,3 | 125/92,0 | 250/94,3 | 500/93,9 | 1000/95,0 | 2000/94,5 | 4000/90,9 | SLP=101,5 dB(A) gemessen"	3300	kW Nennleist. Rotor.	503682	6062345	17122019	30112020	in Betrieb	54167161433	0010	3012023	LLUR SH, Abtl. 7	aktiv		32	54.708402275032206	9.057145868804168	54:42:30.2	9:3:25.7
Nordfriesland	Enge-Sande	Siemens SWT-3.2-113	Siemens	93,5	113	"Oktavpegel: HZ /dB(A) | 63/90,7 | 125/92,5 | 250/92,2 | 500/92,8 | 1000/94,4 | 2000/93,5 | 4000/90,1 | 8000/81,2 | LSP=101,0dB(A)
HZ /dB(A) | 63/84,3 | 125/89,9 | 250/89,5 | 500/91,3 | 1000/94,2 | 2000/94,0 | 4000/91,6 SLP=100,1 dB(A) gemessen	"	3300	kW Nennleist. Rotor.	503923	6062539	5082019	1122020	in Betrieb	54167161433	0011	3012023	LLUR SH, Abtl. 7	aktiv		32	54.71014390293394	9.06088887870682	54:42:36.5	9:3:39.2
Nordfriesland	Enge-Sande	Siemens SWT-3.2-113	Siemens	93,5	113	"HZ /dB(A) | 63/90,6 | 125/92,2 | 250/91,1 | 500/91,7 | 1000/93,3 | 2000/92,4 | 4000/89,0 | 8000/1 | SLP=100,1 dB(A)
HZ /dB(A) | 63/82,8 | 125/87,1 | 250/86,2 | 500/88 | 1000/92,4 | 2000/92,5 | 4000/91,1 |SLP=98,2 dB(A)	gemessen"	3300	kW Nennleist. Rotor.	503411	6062780	5082019	7122020	in Betrieb	54167161433	0012	3012023	LLUR SH, Abtl. 7	aktiv		32	54.71231346404039	9.052944952703125	54:42:44.3	9:3:10.6
Nordfriesland	Enge-Sande	Siemens SWT-3.0-101	Siemens	79,5	101	108	3000	kW Nennleist. Rotor.	501859	6062810	21062011	30122011	in Betrieb	54167332675	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.71259119648331	9.02885527306731	54:42:45.3	9:1:43.9
Nordfriesland	Enge-Sande	Siemens SWT-3.6-120	Siemens	90	120	108,0/106,0	3600	kW Nennleist. Rotor.	501994	6063107	21062011	16122011	in Betrieb	54167332675	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.7152597729559	9.030952766571886	54:42:54.9	9:1:51.4
Nordfriesland	Enge-Sande	Siemens SWT-3.6-120	Siemens	90	120	108 / 108,0	3600	kW Nennleist. Rotor.	501557	6063004	21062011	16122011	in Betrieb	54167332680	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.71433566995636	9.024168686715557	54:42:51.6	9:1:27.0
Nordfriesland	Enge-Sande	Siemens SWT-3.0-101	Siemens	79,5	101	105,7	3000	kW Nennleist. Rotor.	501653	6062502	21062011	17012012	in Betrieb	54167332680	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.70982396535239	9.02565600791335	54:42:35.4	9:1:32.4
Ostholstein	Ahrensbök		Vestas	119	162	"ungeprüft, u.. V. Hz/dB(A) | 63/86,1 | 125/93,6 | 250/98,2 | 500/99,9 | 1000/98,8 | 2000/94,7 | 4000/87,8 | 8000/78,0 | SLP=104,8 dB(A)	
"	6200	kW Nennleist. Rotor.	607045	5985537			im Gen.Verf.	55001142618	0001	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.007016649229044	10.633382678245017	54:0:25.3	10:38:0.2
Ostholstein	Ahrensbök		Vestas	122	162	"ungeprüft, u.. V. Hz/dB(A) | 63/86,1 | 125/93,6 | 250/98,2 | 500/99,9 | 1000/98,8 | 2000/94,7 | 4000/87,8 | 8000/78,0 | SLP=104,8 dB(A)	
"	6200	kW Nennleist. Rotor.	607322	5985369			im Gen.Verf.	55001142618	0002	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.00544980655029	10.63754820782508	54:0:19.6	10:38:15.2
Ostholstein	Ahrensbök		Vestas	128	150	"ungeprüft, u.. V. Hz/dB(A) | 63/82,9 | 125/90,6 | 250/95,4 | 500/97,1 | 1000/96,0 | 2000/91,9 | 4000/84,8 | 8000/74,7 | SLP=102,0 dB(A)	
"	6000	kW Nennleist. Rotor.	607566	5985045			im Gen.Verf.	55001142618	0003	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.00248815650489	10.64115499730555	54:0:9.0	10:38:28.2
Ostholstein	Ahrensbök		Vestas	151	150	"ungeprüft, u.. V. Hz/dB(A) | 63/85,0 | 125/92,7 | 250/97,4 | 500/99,1 | 1000/98,0 | 2000/93,9 | 4000/86,9 | 8000/76,8 | SLP=104,0 dB(A)	
"	6000	kW Nennleist. Rotor.	607837	5984890			im Gen.Verf.	55001142618	0004	3012023	LLUR SH, Abtl. 7	inaktiv		32	54.001039096042845	10.645232889190618	54:0:3.7	10:38:42.8
Ostholstein	Ahrensbök		Vestas	122	162	ungeprüft, u.. V. Hz/dB(A) | 63/86,1 | 125/93,6 | 250/98,2 | 500/99,9 | 1000/98,8 | 2000/94,7 | 4000/87,8 | 8000/78,0 | SLP=104,8 dB(A)	6200	kW Nennleist. Rotor.	607738	5984582			im Gen.Verf.	55001142618	0005	3012023	LLUR SH, Abtl. 7	inaktiv		32	53.99829261604391	10.643614130441268	53:59:53.9	10:38:37.0
Ostholstein	Ahrensbök	Vestas V 66, S-Nr.V 14842	Vestas	67	66	102,8 dB(A)	1650	kW Nennleist. Rotor.	607846	5984914	12092001	28122001	in Betrieb	55001492507	0001	3012023	LLUR SH, Abtl. 7	aktiv		32	54.0012528379987	10.64537864221755	54:0:4.5	10:38:43.4
Ostholstein	Ahrensbök	Vestas V 66, S-Nr.V 14852	Vestas	67	66	102,8 dB(A)	1650	kW Nennleist. Rotor.	607481	5984958	12092001	22022002	in Betrieb	55001492507	0002	3012023	LLUR SH, Abtl. 7	aktiv		32	54.00172422327304	10.639827992320853	54:0:6.2	10:38:23.4
Ostholstein	Ahrensbök	Vestas V 66, S-Nr.V 14840	Vestas	67	66	102,8 dB(A)	1650	kW Nennleist. Rotor.	607137	5985021	12092001	6032002	in Betrieb	55001492507	0003	3012023	LLUR SH, Abtl. 7	aktiv		32	54.00236169838771	10.63460415634069	54:0:8.5	10:38:4.6
Ostholstein	Ahrensbök	Vestas V 66, S-Nr.V 14839	Vestas	67	66	102.8 dB(A)	1650	kW Nennleist. Rotor.	607072	5985280	12092001	21022002	in Betrieb	55001492507	0004	3012023	LLUR SH, Abtl. 7	aktiv		32	54.00470209917066	10.63370403018708	54:0:16.9	10:38:1.3
Ostholstein	Ahrensbök	Vestas V 66, S-Nr.V 14838	Vestas	67	66	102,8 dB(A)	1650	kW Nennleist. Rotor.	606898	5985572	12092001	19022002	in Betrieb	55001492507	0005	3012023	LLUR SH, Abtl. 7	aktiv		32	54.00736154793526	10.631152931328446	54:0:26.5	10:37:52.2
