KREIS	Gemeinde	Anlage	Inbetriebnahme	Leistung	Nabenhöhe	Rotordurchmesser	Ostwert	Nordwert	Status
Segeberg	Wiemersdorf	0020 - WKA neu R12		3000 kW Nennleist. Rotor.	134	131	32561937	5979554	im Gen.Verf.
Segeberg	Wiemersdorf	0021 - WKA neu R13		3000 kW Nennleist. Rotor.	134	131	32560967	5978871	im Gen.Verf.
Segeberg	Wiemersdorf	0022 - WKA neu R14		3000 kW Nennleist. Rotor.	134	131	32561064	5978216	im Gen.Verf.
Segeberg	Wiemersdorf	0023 - WKA neu R15		3000 kW Nennleist. Rotor.	134	131	32561173	5978570	im Gen.Verf.
Segeberg	Wiemersdorf	0003 - WKA 3	2001	1800 kW Nennleist. Rotor.	64,8	70	32561093	5978901	in Betrieb
Segeberg	Wiemersdorf	0004 - WKA 4	2001	1800 kW Nennleist. Rotor.	64,8	70	32562031	5979327	in Betrieb
Segeberg	Wiemersdorf	0005 - WKA 5	2001	1800 kW Nennleist. Rotor.	64,8	70	32561846	5979667	in Betrieb
Segeberg	Wiemersdorf	0009 - WKA 9	2005	2000 kW Nennleist. Rotor.	90	77	32561899	5978065	in Betrieb
Segeberg	Wiemersdorf	0008 - WKA 8	2005	2000 kW Nennleist. Rotor.	90	77	32561496	5978373	in Betrieb
Segeberg	Wiemersdorf	0002 - WKA 12	2010	2500 kW Nennleist. Rotor.	100	99,8	32560639	5981029	in Betrieb
Segeberg	Wiemersdorf	0003 - WKA 17	2010	2500 kW Nennleist. Rotor.	100	99,8	32560098	5981044	in Betrieb
Segeberg	Wiemersdorf	0001 - WKA 11	2010	2500 kW Nennleist. Rotor.	100	99,8	32560591	5981489	in Betrieb
Segeberg	Wiemersdorf	0001 - WKA 13	2010	2500 kW Nennleist. Rotor.	100	99,8	32561155	5980845	in Betrieb
Segeberg	Wiemersdorf	0002 - WKA 14	2010	2500 kW Nennleist. Rotor.	100	99,8	32561530	5980462	in Betrieb
Segeberg	Wiemersdorf	0002 - WKA 16	2010	2500 kW Nennleist. Rotor.	100	99,8	32560398	5980563	in Betrieb
Segeberg	Wiemersdorf	0001 - WKA 15	2010	2500 kW Nennleist. Rotor.	100	99,8	32560834	5980165	in Betrieb
Segeberg	Wiemersdorf	0001 - WKA 24		2400 kW Nennleist. Rotor.	91	117	32560525	5981734	im Gen.Verf.
Steinburg	Bahrenfleth	0001 - WKA E-101		3050 kW Nennleist. Rotor.	135,4	101	32530509	5967551	im Gen.Verf.
Steinburg	Bahrenfleth	0002 - WKA E-101		3050 kW Nennleist. Rotor.	135	101	32530854	5967857	im Gen.Verf.
Steinburg	Bahrenfleth	0001 - WKA 1 Vensys 100 2,5MW	2014	2500 kW Nennleist. Rotor.	100	100	32531123	5967568	in Betrieb
Steinburg	Bahrenfleth	0003 - WKA 3 Vensys 100 2,5MW	2014	2500 kW Nennleist. Rotor.	100	100	32531247	5967031	in Betrieb
Steinburg	Bahrenfleth	0002 - WKA 2 Vensys 100 2,5MW	2014	2500 kW Nennleist. Rotor.	100	100	32531366	5967377	in Betrieb
Steinburg	Beidenfleth	0002 - WKA  2 G10-2014-064 Enercon E 101 3,05 MW	2015	3050 kW Nennleist. Rotor.	99	101	32525435	5969133	in Betrieb
Steinburg	Beidenfleth	0003 - WKA G10-2014-065 Enercon E 101 3,05 MW	2015	3050 kW Nennleist. Rotor.	99	101	32525145	5969193	in Betrieb
Steinburg	Beidenfleth	0002 - WKA  4 G10-2014-066 Enercon E 101 3,05 MW	2015	3050 kW Nennleist. Rotor.	99	101	32525709	5968877	in Betrieb
Steinburg	Beidenfleth	0003 - WKA 5 G10-2014-067 Enercon E-101 3,05 MW	2015	3050 kW Nennleist. Rotor.	99	101	32525409	5968831	in Betrieb
Steinburg	Beidenfleth	0004 - WKA 6 G10-2014-068 Enercon E 101 3,05 MW	2015	3050 kW Nennleist. Rotor.	99	101	32525109	5968788	in Betrieb
Steinburg	Beidenfleth	0001 - WKA 1 G10-2014-063 Enercon E 101 3,05 MW	2016	3050 kW Nennleist. Rotor.	99	101	32525820	5969157	in Betrieb
Steinburg	Besdorf	0001 - WKA Senvion 4.2M 148 EBC G10/2019/036		4200 kW Nennleist. Rotor.	126	148	32524234	5990906	im Gen.Verf.
Steinburg	Besdorf	0001 - WEA 2	1999	1050 kW Nennleist. Rotor.	70	57	32524538	5989921	in Betrieb
Steinburg	Besdorf	0005 - WEA 6	1999	1050 kW Nennleist. Rotor.	70	57	32525375	5989735	in Betrieb
Steinburg	Besdorf	0006 - WEA 10	1999	1050 kW Nennleist. Rotor.	70	57	32525725	5989436	in Betrieb
Steinburg	Besdorf	0007 - WEA 9	1999	1050 kW Nennleist. Rotor.	70	57	32526020	5989523	in Betrieb
Steinburg	Besdorf	0003 - WKA 4	1999	1050 kW Nennleist. Rotor.	70	57	32524994	5989929	in Betrieb
Steinburg	Besdorf	0004 - WEA 5	1999	1050 kW Nennleist. Rotor.	70	57	32525075	5989677	in Betrieb
Steinburg	Besdorf	0004 - WEA 7	2002	1050 kW Nennleist. Rotor.	70	57	32525742	5989655	in Betrieb
Steinburg	Besdorf	0003 - WEA 3	2002	1050 kW Nennleist. Rotor.	70	57	32524815	5989794	in Betrieb
Steinburg	Besdorf	0005 - WEA 8	2002	1050 kW Nennleist. Rotor.	70	57	32525371	5989538	in Betrieb
Steinburg	Besdorf	0002 - WEA 1	2002	1050 kW Nennleist. Rotor.	70	57	32524601	5990126	in Betrieb
Steinburg	Bokelrehm	0003 - WKA 3 (E-101 3MW G10/2012/101)	2014	3000 kW Nennleist. Rotor.	99	101	32527312	5988614	in Betrieb
Steinburg	Bokelrehm	0004 - WKA 4 (E-101 3MW G10/2012/102)	2014	3000 kW Nennleist. Rotor.	99	101	32527511	5988360	in Betrieb
Steinburg	Bokelrehm	0001 - WKA 1 (E-101 3 MW G10/2012/099)	2014	3000 kW Nennleist. Rotor.	99	101	32527398	5989009	in Betrieb
Steinburg	Bokelrehm	0002 - WKA 2 (E-101 3MW G10/2012/100)	2014	3000 kW Nennleist. Rotor.	99	101	32527775	5988946	in Betrieb
Steinburg	Brokstedt	0001 - WKA Vestas V52	2000	850 kW Nennleist. Rotor.	74	52	32555018	5984039	in Betrieb
Steinburg	Brokstedt	0001 - WKA G10/2014/188 Nordex N117	2017	2400 kW Nennleist. Rotor.	91	116,8	32556311	5985195	in Betrieb
Steinburg	Büttel	0001 - WKA 3	2002	500 kW Nennleist. Rotor.	65	40	32514883	5973292	in Betrieb
Steinburg	Büttel	0003 - WKA 2	1995	500 kW Nennleist. Rotor.	53	39	32516140	5973574	in Betrieb
Steinburg	Büttel	0002 - WKA 1	1995	500 kW Nennleist. Rotor.	53	39	32516191	5973412	in Betrieb
Steinburg	Büttel	0004 - WKA 3	1995	500 kW Nennleist. Rotor.	53	39	32516081	5973732	in Betrieb
Steinburg	Büttel	0005 - WKA 4	1995	500 kW Nennleist. Rotor.	53	39	32516020	5973887	in Betrieb
Steinburg	Büttel	0002 - WKA 2	2002	500 kW Nennleist. Rotor.	65	40	32514903	5973134	in Betrieb
Steinburg	Büttel	0001 - WKA 1	2002	520 kW Nennleist. Rotor.	65	40	32514898	5972979	in Betrieb
Steinburg	Büttel	0002 - WKA 1 Vestas V 47	1997	660 kW Nennleist. Rotor.	50	47	32515324	5972976	in Betrieb
Steinburg	Büttel	0002 - WEA 1	1997	660 kW Nennleist. Rotor.	50	47	32515992	5973196	in Betrieb
Steinburg	Büttel	0002 - WEA 1	1997	660 kW Nennleist. Rotor.	50	47	32516089	5973015	in Betrieb
Steinburg	Büttel	0002 - WEA 1	1995	600 kW Nennleist. Rotor.	50	50	32515645	5972722	in Betrieb
Steinburg	Büttel	0007 - WEA 6	1995	1000 kW Nennleist. Rotor.	41	54	32515858	5972700	in Betrieb
Steinburg	Büttel	0006 - WEA 5	1995	1000 kW Nennleist. Rotor.	41	54	32516009	5972813	in Betrieb
Steinburg	Büttel	0005 - WEA 4	1995	600 kW Nennleist. Rotor.	50	50	32516307	5973052	in Betrieb
Steinburg	Büttel	0004 - WEA 3	1995	600 kW Nennleist. Rotor.	50	50	32516267	5972875	in Betrieb
Steinburg	Büttel	0003 - WEA 2	1995	600 kW Nennleist. Rotor.	50	50	32515785	5973013	in Betrieb
Steinburg	Büttel	0003 - WEA 2	1997	600 kW Nennleist. Rotor.	53	42	32516240	5973196	in Betrieb
Steinburg	Büttel	0001 - WEA 1	2008	5000 kW Nennleist. Rotor.	117	126	32514619	5974140	in Betrieb
Steinburg	Büttel	0004 - WEA 4	2008	5000 kW Nennleist. Rotor.	117	126	32515089	5973640	in Betrieb
Steinburg	Büttel	0003 - WEA 3	2008	5000 kW Nennleist. Rotor.	117	126	32515074	5974200	in Betrieb
Steinburg	Büttel	0005 - WEA 5	2008	5000 kW Nennleist. Rotor.	117	126	32515589	5973625	in Betrieb
Steinburg	Büttel	0002 - WEA 2	2008	5000 kW Nennleist. Rotor.	117	126	32514594	5973630	in Betrieb
Steinburg	Christinenthal	0001 - WKA Repower MM92 G10/2009/071	2010	2000 kW Nennleist. Rotor.	80	92	32535403	5990851	in Betrieb
Steinburg	Dammfleth	0002 - WKA G10/2018/055 Vestas V136 (Rothenmeer I)		4200 kW Nennleist. Rotor.	82	136	32523598	5971078	im Gen.Verf.
Steinburg	Dammfleth	0001 - WKA G10/2018/054 Vestas V136 (Rothenmeer II)		4200 kW Nennleist. Rotor.	82	136	32523686	5970800	im Gen.Verf.
Steinburg	Dammfleth	0004 - WKA  2b	2001	1000 kW Nennleist. Rotor.	69	60	32523961	5971206	in Betrieb
Steinburg	Dammfleth	0002 - WKA 8b	2001	1000 kW Nennleist. Rotor.	69	60	32524482	5970458	in Betrieb
Steinburg	Dammfleth	0003 - WKA 7b	2001	1000 kW Nennleist. Rotor.	69	60	32524662	5970686	in Betrieb
Steinburg	Dammfleth	0001 - WEA 1 Nordex N62	2002	1300 kW Nennleist. Rotor.	69	62	32525156	5973149	in Betrieb
Steinburg	Dammfleth	0002 - WEA 2 Nordex N62	2002	1300 kW Nennleist. Rotor.	69	62	32526136	5973215	in Betrieb
Steinburg	Dammfleth	0001 - WKA E-70 E4 G10/2010/128	2012	2300 kW Nennleist. Rotor.	64	71	32524843	5972957	in Betrieb
Steinburg	Dammfleth	0002 - WKA Enercon E-70 E4 G10/2010/129	2013	2300 kW Nennleist. Rotor.	64	71	32524998	5972769	in Betrieb
Steinburg	Dammfleth	0005 - WKA  E-70 E4 G10/2011/015	2014	2300 kW Nennleist. Rotor.	64	71	32523731	5971320	in Betrieb
Steinburg	Dammfleth	0004 - WKA  E-70 E4 G10/2011/014	2014	2300 kW Nennleist. Rotor.	64	71	32524194	5971139	in Betrieb
Steinburg	Dammfleth	0003 - WKA  E-70 E4 G10/2011/013	2014	2300 kW Nennleist. Rotor.	64	71	32524115	5970886	in Betrieb
Steinburg	Dammfleth	0001 - WKA  E-70 E4 G10/2011/011	2014	2300 kW Nennleist. Rotor.	64	71	32524231	5970575	in Betrieb
Steinburg	Dammfleth	0002 - WKA  E-70 E4 G10/2011/012	2014	2300 kW Nennleist. Rotor.	64	71	32524357	5970856	in Betrieb
Steinburg	Dammfleth	0002 - WKA 2 Enercon E-70 E4 G10/2013/075	2014	2300 kW Nennleist. Rotor.	64	71	32524826	5972465	in Betrieb
Steinburg	Dammfleth	0003 - WKA 3 Enercon E-70 E4 G10/2013/076	2014	2300 kW Nennleist. Rotor.	64	71	32525197	5972586	in Betrieb
Steinburg	Dammfleth	0001 - WKA 1 Enercon E-70 E4 G10/2013/165	2014	2300 kW Nennleist. Rotor.	64	71	32524620	5972573	in Betrieb
Steinburg	Ecklak	0007 - WKA G10/2015/003 Neugenehmigung  E-70 	2016	2300 kW Nennleist. Rotor.	64	71	32516355	5976749	in Betrieb
Steinburg	Ecklak	0006 - WKA G10/2015/002 Neugenehmigung  E-70 	2016	2300 kW Nennleist. Rotor.	64	71	32516516	5976577	in Betrieb
Steinburg	Ecklak	0004 - WKA 3  Enercon E-66 2000 kW	2007	2000 kW Nennleist. Rotor.	64	71	32516234	5976914	in Betrieb
Steinburg	Elskop	0001 - WKA 1 G10/2003/045-1	2008	2000 kW Nennleist. Rotor.	65	70	32533023	5961629	in Betrieb
Steinburg	Elskop	0002 - WKA 2 G10/2003/045-2	2008	2000 kW Nennleist. Rotor.	65	70	32532913	5961881	in Betrieb
Steinburg	Elskop	0003 - WKA 3 G10/2003/045-03	2008	2000 kW Nennleist. Rotor.	65	70	32532803	5962133	in Betrieb
Steinburg	Grevenkop	0001 - WEA 1	2000	750 kW Nennleist. Rotor.	65	52	32535380	5966998	in Betrieb
Steinburg	Grevenkop	0011 - WEA 11	2000	750 kW Nennleist. Rotor.	65	52	32535692	5966630	in Betrieb
Steinburg	Grevenkop	0003 - WEA 3	2000	750 kW Nennleist. Rotor.	65	52	32535395	5966599	in Betrieb
Steinburg	Grevenkop	0002 - WEA 2	2000	750 kW Nennleist. Rotor.	65	52	32535387	5966798	in Betrieb
Steinburg	Grevenkop	0003 - WKA REpower 3.2M114 G10/2014/031	2015	3200 kW Nennleist. Rotor.	93	114	32536726	5967050	in Betrieb
Steinburg	Grevenkop	0005 - WKA REpower 3.2M114 G10/2014/033	2015	3200 kW Nennleist. Rotor.	93	114	32536128	5966652	in Betrieb
Steinburg	Grevenkop	0001 - WKA REpower 3.2M114 G10/2014/029	2015	3200 kW Nennleist. Rotor.	93	114	32535818	5966977	in Betrieb
Steinburg	Grevenkop	0002 - WKA REpower 3.2M114 G10/2014/030	2015	3200 kW Nennleist. Rotor.	93	114	32536293	5966982	in Betrieb
Steinburg	Grevenkop	0001 - WKA G10/2015/025 Senvion 3.2M114VG	2016	3200 kW Nennleist. Rotor.	93	114	32534901	5966574	in Betrieb
Steinburg	Grevenkop	0003 - WKA G10/2015/027 Senvion 3.2M114VG	2016	3200 kW Nennleist. Rotor.	93	114	32534131	5966625	in Betrieb
Steinburg	Grevenkop	0005 - WKA G10/2016/043 Senvion 3.4M114NES	2017	3400 kW Nennleist. Rotor.	93	114	32534658	5966912	in Betrieb
Steinburg	Grevenkop	0004 - WKA G10/2015/028 Senvion 3.2M114VG	2016	3200 kW Nennleist. Rotor.	93	114	32533766	5966650	in Betrieb
Steinburg	Grevenkop	0002 - WKA G10/2015/026 Senvion 3.2M114VG	2016	3200 kW Nennleist. Rotor.	93	114	32534507	5966600	in Betrieb
Steinburg	Gribbohm	0001 - WKA Enercon E-126 EP3 G10/2018/068		4000 kW Nennleist. Rotor.	116	126	32521340	5986868	vor Inbetriebnahme
Steinburg	Holstenniendorf	0001 - WKA Enercon E-126 G10/2019/093V		3000 kW Nennleist. Rotor.	86	127	32521289	5989715	im Gen.Verf.
Steinburg	Holstenniendorf	0004 - WKA Enercon E-126 G10/2019/096V		3000 kW Nennleist. Rotor.	86	127	32522233	5989819	im Gen.Verf.
Steinburg	Holstenniendorf	0003 - WKA Enercon E-126 G10/2019/095V		3000 kW Nennleist. Rotor.	86	127	32521905	5989851	im Gen.Verf.
Steinburg	Holstenniendorf	0002 - WKA Enercon E-126 G10/2019/094V		3000 kW Nennleist. Rotor.	86	127	32521618	5989688	im Gen.Verf.
Steinburg	Horst (Holstein)	0009 - WKA 8	1999	1300 kW Nennleist. Rotor.	69	60	32540884	5964713	in Betrieb
Steinburg	Horst (Holstein)	0002 - WKA 1	1999	1300 kW Nennleist. Rotor.	69	60	32540459	5963833	in Betrieb
Steinburg	Horst (Holstein)	0003 - WKA 2	1999	1300 kW Nennleist. Rotor.	69	60	32540198	5964014	in Betrieb
Steinburg	Horst (Holstein)	0004 - WKA 3	1999	1300 kW Nennleist. Rotor.	69	60	32539928	5964153	in Betrieb
Steinburg	Horst (Holstein)	0006 - WKA 5	1999	1300 kW Nennleist. Rotor.	69	60	32540642	5964671	in Betrieb
Steinburg	Horst (Holstein)	0008 - WKA 7	1999	1300 kW Nennleist. Rotor.	69	60	32540988	5964489	in Betrieb
Steinburg	Horst (Holstein)	0007 - WKA 6	1999	1300 kW Nennleist. Rotor.	69	60	32541158	5964226	in Betrieb
Steinburg	Horst (Holstein)	0005 - WKA 4	1999	1300 kW Nennleist. Rotor.	69	60	32540287	5964347	in Betrieb
Steinburg	Horst (Holstein)	0003 - WEA 2 Vestas V80 2MW G10/2004/032-2	2005	2000 kW Nennleist. Rotor.	60	80	32541383	5964498	in Betrieb
Steinburg	Horst (Holstein)	0002 - WEA 1 Vestas V80 2MW  G10/2004/032-1	2005	2000 kW Nennleist. Rotor.	60	80	32541177	5964676	in Betrieb
Steinburg	Huje	0013 - WKA 13 G10/2016/077 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32527902	5982097	vor Inbetriebnahme
Steinburg	Huje	0012 - WKA 12 G10/2016/076 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32527448	5981573	vor Inbetriebnahme
Steinburg	Huje	0011 - WKA 11 G10/2016/075 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32527479	5981977	vor Inbetriebnahme
Steinburg	Huje	0006 - WKA 6 G10/2016/070  Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32526998	5982239	vor Inbetriebnahme
Steinburg	Huje	0002 - WKA 2 G10/2016/066  Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32526542	5982017	vor Inbetriebnahme
Steinburg	Huje	0001 - WKA 1 G10/2016/065 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32526571	5982446	vor Inbetriebnahme
Steinburg	Huje	0004 - WKA 4 G10/2016/068 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32526663	5981241	vor Inbetriebnahme
Steinburg	Huje	0008 - WKA 8 G10/2016/072 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32527056	5981406	vor Inbetriebnahme
Steinburg	Huje	0007 - WKA 7 G10/2016/071 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32527093	5981859	vor Inbetriebnahme
Steinburg	Huje	0003 - WKA 3 G10/2016/067 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32526657	5981637	vor Inbetriebnahme
Steinburg	Huje	0009 - WKA 9 G10/2016/073  Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32527112	5981018	vor Inbetriebnahme
Steinburg	Huje	0005 - WKA 5 G10/2016/069 Vestas V 126		3450 kW Nennleist. Rotor.	137	126	32527046	5982648	vor Inbetriebnahme
Steinburg	Huje	0006 - WKA 5	2000	1650 kW Nennleist. Rotor.	67	66	32526742	5982140	in Betrieb
Steinburg	Huje	0013 - WKA 12	2000	1650 kW Nennleist. Rotor.	67	66	32527216	5981384	in Betrieb
Steinburg	Huje	0016 - WKA 15	2000	1650 kW Nennleist. Rotor.	67	66	32526473	5981732	in Betrieb
Steinburg	Huje	0015 - WKA 14	2000	1650 kW Nennleist. Rotor.	67	66	32526465	5982028	in Betrieb
Steinburg	Huje	0014 - WKA 13 	2000	1650 kW Nennleist. Rotor.	67	66	32526463	5982368	in Betrieb
Steinburg	Huje	0011 - WKA 10	2000	1650 kW Nennleist. Rotor.	67	66	32527159	5981662	in Betrieb
Steinburg	Huje	0010 - WKA 9	2000	1650 kW Nennleist. Rotor.	67	66	32526775	5981845	in Betrieb
Steinburg	Huje	0009 - WKA 8	2000	1650 kW Nennleist. Rotor.	67	66	32527921	5981975	in Betrieb
Steinburg	Huje	0008 - WKA 7	2000	1650 kW Nennleist. Rotor.	67	66	32527538	5982065	in Betrieb
Steinburg	Huje	0007 - WKA 6	2000	1650 kW Nennleist. Rotor.	67	66	32527102	5982125	in Betrieb
Steinburg	Huje	0005 - WKA 4	2000	1650 kW Nennleist. Rotor.	67	66	32527883	5982284	in Betrieb
Steinburg	Huje	0004 - WKA 3	2000	1650 kW Nennleist. Rotor.	67	66	32527465	5982374	in Betrieb
Steinburg	Huje	0003 - WKA 2	2000	1650 kW Nennleist. Rotor.	67	66	32527100	5982465	in Betrieb
Steinburg	Huje	0012 - WKA 11	2000	1650 kW Nennleist. Rotor.	67	66	32527669	5981573	in Betrieb
Steinburg	Huje	0002 - WKA 1	2000	1650 kW Nennleist. Rotor.	67	66	32526707	5982525	in Betrieb
Steinburg	Krempdorf	0007 - WKA 4	2003	2000 kW Nennleist. Rotor.	60	80	32530849	5963214	in Betrieb
Steinburg	Krempdorf	0002 - WKA 8	2003	2000 kW Nennleist. Rotor.	60	80	32531430	5963194	in Betrieb
Steinburg	Krempdorf	0004 - WKA 1	2003	1750 kW Nennleist. Rotor.	67	66	32530662	5963492	in Betrieb
Steinburg	Krempdorf	0003 - WKA 7	2003	2000 kW Nennleist. Rotor.	60	80	32530999	5962928	in Betrieb
Steinburg	Krempdorf	0005 - WKA 6	2003	2000 kW Nennleist. Rotor.	60	80	32531699	5963773	in Betrieb
Steinburg	Krempdorf	0006 - WKA 5	2003	2000 kW Nennleist. Rotor.	60	80	32531247	5963467	in Betrieb
Steinburg	Krempdorf	0008 - WKA 3	2003	2000 kW Nennleist. Rotor.	60	80	32531508	5964060	in Betrieb
Steinburg	Krempdorf	0009 - WKA 2	2003	2000 kW Nennleist. Rotor.	60	80	32531056	5963753	in Betrieb
Steinburg	Krempdorf	0001 - WKA	2003	2000 kW Nennleist. Rotor.	60	80	32531883	5963494	in Betrieb
Steinburg	Krummendiek	0001 - WEA	2000	1500 kW Nennleist. Rotor.	68	64	32526088	5976854	in Betrieb
Steinburg	Krummendiek	0005 - WEA 9	2001	1500 kW Nennleist. Rotor.	68	64	32526004	5978608	in Betrieb
Steinburg	Krummendiek	0006 - WEA 10	2001	1500 kW Nennleist. Rotor.	68	64	32526107	5978340	in Betrieb
Steinburg	Krummendiek	0007 - WEA 11	2001	1500 kW Nennleist. Rotor.	68	64	32526264	5978011	in Betrieb
Steinburg	Krummendiek	0009 - WEA 13	2001	1500 kW Nennleist. Rotor.	68	64	32526526	5977269	in Betrieb
Steinburg	Krummendiek	0010 - WEA 14	2001	1500 kW Nennleist. Rotor.	68	64	32526614	5978538	in Betrieb
Steinburg	Krummendiek	0011 - WEA 15	2001	1500 kW Nennleist. Rotor.	68	64	32526737	5978301	in Betrieb
Steinburg	Krummendiek	0012 - WEA 16	2001	1500 kW Nennleist. Rotor.	68	64	32526858	5978008	in Betrieb
Steinburg	Krummendiek	0004 - WEA 8	2001	1500 kW Nennleist. Rotor.	68	64	32525948	5977081	in Betrieb
Steinburg	Krummendiek	0003 - WEA 7	2000	1500 kW Nennleist. Rotor.	68	64	32525755	5977412	in Betrieb
Steinburg	Krummendiek	0008 - WEA 12	2001	1500 kW Nennleist. Rotor.	68	64	32526405	5977643	in Betrieb
Steinburg	Landrecht	0002 - WKA 3	2001	1500 kW Nennleist. Rotor.	68	64	32525533	5977315	in Betrieb
Steinburg	Landscheide	0002 - WKA 1	2001	1500 kW Nennleist. Rotor.	68	64	32517698	5972529	in Betrieb
Steinburg	Landscheide	0005 - WKA 6	2001	1500 kW Nennleist. Rotor.	68	64	32517478	5973577	in Betrieb
Steinburg	Landscheide	0004 - WKA 3	2001	1500 kW Nennleist. Rotor.	68	64	32517635	5972895	in Betrieb
Steinburg	Landscheide	0003 - WKA 2	2001	1500 kW Nennleist. Rotor.	68	64	32517665	5972719	in Betrieb
Steinburg	Landscheide	0002 - WKA 4	2001	1500 kW Nennleist. Rotor.	68	64	32517531	5973160	in Betrieb
Steinburg	Landscheide	0003 - WKA 5	2001	1500 kW Nennleist. Rotor.	68	64	32517517	5973335	in Betrieb
Steinburg	Ecklak	0006 - WKA 8 Enercon E-70 E4	2007	2000 kW Nennleist. Rotor.	64	71	32516651	5976324	in Betrieb
Steinburg	Ecklak	0004 - WKA 4 Enercon E 66 1870 kW	2002	1870 kW Nennleist. Rotor.	65	70	32517047	5975855	in Betrieb
Steinburg	Ecklak	0002 - WEA 1	2002	1870 kW Nennleist. Rotor.	65	70	32517638	5975194	in Betrieb
Steinburg	Ecklak	0005 - WKA 5 Enercon E 66 1870 kW	2002	1870 kW Nennleist. Rotor.	65	70	32516808	5976059	in Betrieb
Steinburg	Ecklak	0003 - WKA 2 Enercon E 66 1870 kW	2002	1870 kW Nennleist. Rotor.	65	70	32517463	5975399	in Betrieb
Steinburg	Landscheide	0003 - WEA 2	2001	1300 kW Nennleist. Rotor.	68	62	32517170	5972526	in Betrieb
Steinburg	Landscheide	0004 - WEA 3	2001	1300 kW Nennleist. Rotor.	68	62	32517385	5972396	in Betrieb
Steinburg	Landscheide	0002 - WEA 1	2001	1300 kW Nennleist. Rotor.	68	62	32517183	5972730	in Betrieb
Steinburg	Ecklak	0002 - WKA 3 Enercon  E-70 2000 kW	2001	2000 kW Nennleist. Rotor.	65	70	32517268	5975629	in Betrieb
Steinburg	Landscheide	0001 - WEA 1	2006	2000 kW Nennleist. Rotor.	64	71	32517914	5973140	in Betrieb
Steinburg	Looft	0001 - WKA 1 Vestas V 112 3 MW G10/2014/009	2015	3075 kW Nennleist. Rotor.	94	112	32536206	5987647	in Betrieb
Steinburg	Looft	0003 - WKA 3 Vestas V 90 2MW G10/2014/011	2015	2000 kW Nennleist. Rotor.	105	90	32535945	5986544	in Betrieb
Steinburg	Looft	0002 - WKA 2 Vestas V 90 2MW G10/2014/010	2015	2000 kW Nennleist. Rotor.	105	90	32536311	5986922	in Betrieb
Steinburg	Looft	0004 - WKA 4 Vestas V 112 3 MW G10/2014/012	2015	3075 kW Nennleist. Rotor.	94	112	32536303	5986432	in Betrieb
Steinburg	Looft	0003 - WKA G10/2016/170 Vestas V112	2018	3300 kW Nennleist. Rotor.	94	112	32535238	5988050	in Betrieb
Steinburg	Looft	0002 - WKA G10/2016/169 Vestas V112	2018	3300 kW Nennleist. Rotor.	94	112	32535502	5987589	in Betrieb
Steinburg	Looft	0001 - WKA G10/2016/168 Vestas V112	2018	3300 kW Nennleist. Rotor.	94	112	32535835	5986953	in Betrieb
Steinburg	Looft	0005 - WKA G10/2016/172 Vestas V112	2018	3300 kW Nennleist. Rotor.	94	112	32535038	5987768	in Betrieb
Steinburg	Looft	0004 - WKA G10/2016/171 Vestas V112	2018	3300 kW Nennleist. Rotor.	94	112	32535802	5987321	in Betrieb
Steinburg	Moorhusen	0001 - WEA 1	2001	1650 kW Nennleist. Rotor.	68	64	32525387	5978423	in Betrieb
Steinburg	Moorhusen	0002 - WEA 2	2001	2000 kW Nennleist. Rotor.	68	64	32525497	5978081	in Betrieb
Steinburg	Moorhusen	0003 - WEA 3	2001	2000 kW Nennleist. Rotor.	68	64	32525626	5977747	in Betrieb
Steinburg	Neuenbrook	0001 - WKA Senvion 3.4M114 G10/2015/179	2017	3400 kW Nennleist. Rotor.	93	114	32536092	5967308	in Betrieb
Steinburg	Neuenbrook	0002 - WKA G10/2016/047 Senvion 3.4M114 NES	2017	3400 kW Nennleist. Rotor.	93	114	32533737	5967118	in Betrieb
Steinburg	Neuenbrook	0001 - WKA G10/2016/046 Senvion 3.4M114 NES	2017	3400 kW Nennleist. Rotor.	93	114	32534323	5967203	in Betrieb
Steinburg	Neuenbrook	0001 - WKA 1 / Vensys 77 / 1500 kW G10/2010/063	2012	1500 kW Nennleist. Rotor.	61,5	77	32537242	5967196	in Betrieb
Steinburg	Neuenbrook	0001 - WKA Senvion 4.2118NES (G10/2019/088)		4200 kW Nennleist. Rotor.	91	118	32536452	5967333	im Gen.Verf.
Steinburg	Neuenbrook	0005 - WEA 4	2001	1650 kW Nennleist. Rotor.	67	66	32537783	5967471	in Betrieb
Steinburg	Neuenbrook	0002 - WEA 1	2001	1650 kW Nennleist. Rotor.	67	66	32536706	5967412	in Betrieb
Steinburg	Neuenbrook	0003 - WEA 2	2001	1650 kW Nennleist. Rotor.	67	66	32537076	5967432	in Betrieb
